ID,Title,Date,"Parent Product ID",Sku,Price,"Regular Price","Stock Status",Stock,"Product Visibility","Product Type","Categorías de productos",Status,Slug,Backorders,"Tax Status","Tax Class","Product Image Gallery","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Image URL","Image Filename","Image Path"
5949,"B4 Tee - 3/8 x 3/8",20180331,5945,B4TE0606BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-3-2-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5950,"B4 Tee - 1/2 x 1/2",20180331,5945,B4TE0808BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-3-2-2,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5951,"B4 Tee Duraluminio",20180401,0,"B4 TD",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b4-tee-duraluminio,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-TEE-DURAL-e1494557180646.png,B3-TEE-DURAL-e1494557180646.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-TEE-DURAL-e1494557180646.png"
5952,"B4 Tee Duraluminio - 3/16 x 3/16",20180331,5951,B4TE0303AL,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-3-2-2-2,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5953,"B4 Tee Duraluminio - 1/4 x 1/4",20180331,5951,B4TE0404AL,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-3-2-2-2,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5954,"B4 Tee Duraluminio - 5/16 x 5/16",20180331,5951,B4TE0505AL,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-3-2-2-2,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5955,"B4 Tee Duraluminio - 3/8 x 3/8",20180331,5951,B4TE0606AL,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-3-2-2-2,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5956,"B4 Tee Duraluminio - 1/2 x 1/2",20180331,5951,B4TE0808AL,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-3-2-2-2,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Aluminio
Color	Aluminio
Acabado	Mate
No. de piezas	10",a:0:{},0,0,,,
5957,"B4 Yee",20180401,0,"B4 Y",1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b4-yee,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B4-YEE-e1494557299883.png,B4-YEE-e1494557299883.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B4-YEE-e1494557299883.png"
5958,"B4 Yee - 3/16 x 3/16",20180331,5957,B4YE0303BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-3-2-2-3,no,taxable,parent,,"Largo (B)	 3/16
Ancho (A) 3/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5959,"B4 Yee - 1/4 x 1/4",20180331,5957,B4YE0404BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-3-2-2-3,no,taxable,parent,,"Largo (B)	 1/4
Ancho (A) 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5960,"B4 Yee - 5/16 x 5/16",20180331,5957,B4YE0505BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-3-2-2-3,no,taxable,parent,,"Largo (B)	 5/16
Ancho (A) 5/16
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5961,"B4 Yee - 3/8 x 3/8",20180331,5957,B4YE0606BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-3-2-2-3,no,taxable,parent,,"Largo (B)	 3/8
Ancho (A) 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5962,"B4 Yee - 1/2 x 1/2",20180331,5957,B4YE0808BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-3-2-2-3,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5966,"B5 Carburador",20180401,0,B5,1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b5-carburador,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/04/B5.jpg,B5.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/04/B5.jpg"
5967,"B5 Carburador - 5/16 x 5/16 R/F (1/2 - 24H) corto",20180331,5966,B5CO0505BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-4,no,taxable,parent,,"Flare Invertido - (A)	 5/16
Flare - (B)  5/16 R/F (1/2 - 24H) corto
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5968,"B5 Carburador - 5/16 x 5/16 R/F (1/2 - 24H) largo",20180331,5966,B5LA0505BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-4,no,taxable,parent,,"Flare Invertido - (A)	 5/16
Flare - (B)  5/16 R/F (1/2 - 24H) largo
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5969,"B5 Carburador - 5/16 x 3/8 (5/8 - 18H)",20180331,5966,B5CO0506BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-4,no,taxable,parent,,"Flare Invertido - (A)	5/16
Flare - (B)  3/8 (5/8 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5970,"B5 Carburador - 3/8 x 3/8 R/F (9/16 - 24H) corto",20180331,5966,B5CO0606BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-4,no,taxable,parent,,"Flare Invertido - (A)	3/8
Flare - (B)  3/8 R/F (9/16 - 24H) corto
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5971,"B5 Carburador - 3/8 x 3/8 R/F (9/16 - 24H) largo",20180331,5966,B5LA0606BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-4,no,taxable,parent,,"Flare Invertido - (A)	3/8
Flare - (B)  3/8 R/F (9/16 - 24H) largo
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5979,"B11 Tuerca Flare",20180401,0,B11,1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b11-tuerca-flare,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B11-e1494894085763.png,B11-e1494894085763.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B11-e1494894085763.png"
5980,"B11 Tuerca Flare - B110202BR",20180331,5979,B110202BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-4-2,no,taxable,parent,,"Flare - 1/8 (5/16 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5981,"B11 Tuerca Flare - B110303BR",20180331,5979,B110303BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-4-2,no,taxable,parent,,"Flare - 3/16 (3/8 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5982,"B11 Tuerca Flare - B110404BR",20180331,5979,B110404BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-4-2,no,taxable,parent,,"Flare - 1/4 (7/16 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5983,"B11 Tuerca Flare - B110505BR",20180331,5979,B110505BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-4-2,no,taxable,parent,,"Flare - 5/16 (1/2 - 20H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5984,"B11 Tuerca Flare - B110606BR",20180331,5979,B110606BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-4-2,no,taxable,parent,,"Flare - 3/8 (9/16 - 20H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5985,"B11 Tuerca Flare - B110808BR",20180401,5979,B110808BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b11-tuerca-flare,no,taxable,parent,,"Flare - 1/2 (3/4 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5986,"B12 Convertidor Flare x NPT",20180401,0,B12,1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B12-e1494894304123.png,B12-e1494894304123.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B12-e1494894304123.png"
5987,"B12 Convertidor Flare x NPT - B120202BR",20180331,5986,B120202BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-4-3,no,taxable,parent,,"Flare - (A) - 1/8 (5/16 - 24H)
NPT  - (B) -  1/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5988,"B12 Convertidor Flare x NPT - B120302BR",20180331,5986,B120302BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-4-3,no,taxable,parent,,"Flare - (A) - 3/16 (3/8 - 24H)
NPT  - (B) -  1/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5989,"B12 Convertidor Flare x NPT - B120304BR",20180331,5986,B120304BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-4-3,no,taxable,parent,,"Flare - (A) - 3/16 (3/8 - 24H)
NPT  - (B) -  1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5990,"B12 Convertidor Flare x NPT - B120402BR",20180331,5986,B120402BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-4-3,no,taxable,parent,,"Flare - (A) - 1/4 (7/16 - 20H)
NPT  - (B) -  1/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5991,"B12 Convertidor Flare x NPT - B120404BR",20180331,5986,B120404BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-4-3,no,taxable,parent,,"Flare - (A) - 1/4 (7/16 - 20H)
NPT  - (B) -  1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5992,"B12 Convertidor Flare x NPT - B120502BR",20180401,5986,B120502BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt,no,taxable,parent,,"Flare - (A) - 5/16 (1/2 - 20H)
NPT  - (B) -  1/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5993,"B12 Convertidor Flare x NPT - B120504BR",20180401,5986,B120504BR,7.00,7.00,instock,7,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt-2,no,taxable,parent,,"Flare - (A) - 5/16 (1/2 - 20H)
NPT  - (B) -  1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5994,"B12 Convertidor Flare x NPT - B120604BR",20180401,5986,B120604BR,8.00,8.00,instock,8,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt-3,no,taxable,parent,,"Flare - (A) - 3/8 (5/8 - 18H)
NPT  - (B) -  1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5995,"B12 Convertidor Flare x NPT - B120606BR",20180401,5986,B120606BR,9.00,9.00,instock,9,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt-4,no,taxable,parent,,"Flare - (A) - 3/8 (5/8 - 18H)
NPT  - (B) -  3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5996,"B12 Convertidor Flare x NPT - B120806BR",20180401,5986,B120806BR,10.00,10.00,instock,10,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt-5,no,taxable,parent,,"Flare - (A) - 1/2 (3/4 - 16H)
NPT  - (B) -  3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5997,"B12 Convertidor Flare x NPT - B121006BR",20180401,5986,B121006BR,12.00,12.00,instock,12,visible,variable,"Conexiones en Bronce y Aluminio",publish,b12-convertidor-flare-x-npt-6,no,taxable,parent,,"Flare - (A) - 5/8 (7/8 - 14H)
NPT  - (B) -  3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
5999,"B20 Tapón Flare Invertido (41W)",20180402,0,B20,1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b20-tapon-flare-invertido-41w,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B20-e1494894665914.png,B20-e1494894665914.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B20-e1494894665914.png"
6000,"B20 Tapón Flare Invertido (41W) - 3/16 (3/8 - 24H)",20180401,5999,B2003BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b11-tuerca-flare-2,no,taxable,parent,,"Flare Invertido - 3/16 (3/8 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6001,"B20 Tapón Flare Invertido (41W) - 1/4 (7/16 - 24H)",20180331,5999,B2004BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-4-2-2,no,taxable,parent,,"Flare Invertido - 1/4 (7/16 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6002,"B20 Tapón Flare Invertido (41W) - 5/16 (1/2 - 20H)",20180331,5999,B2005BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-4-2-2,no,taxable,parent,,"Flare Invertido - 5/16 (1/2 - 20H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6003,"B20 Tapón Flare Invertido (41W) - 3/8 (5/8 - 18H)",20180331,5999,B2006BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-4-2-2,no,taxable,parent,,"Flare Invertido - 3/8 (5/8 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6004,"B20 Tapón Flare Invertido (41W) - 1/2 (3/4 - 18H)",20180331,5999,B2008BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-4-2-2,no,taxable,parent,,"Flare Invertido - 1/2 (3/4 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6005,"B20 Tapón Flare Invertido (41W) - 10mm X 1",20180331,5999,B20-1001BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-4-2-2,no,taxable,parent,,"Flare Invertido - 10mm X 1
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6006,"B20 Tapón Flare Invertido (41W) - 10mm X 1,25",20180402,5999,B20-1002BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b20-tapon-flare-invertido-41w,no,taxable,parent,,"Flare Invertido - 10mm X 1,25
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6014,"B3 Recto Milimétrico x Pulgada - 22MM X 1,50 x 1/2",20180415,5812,,31.00,31.00,instock,31,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-recto-milimetrico-x-pulgada,no,taxable,parent,,"Largo (B)	 1/2
Ancho (A) 22MM X 1,50
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B3-RECTO.jpg,B3-RECTO.jpg,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B3-RECTO.jpg"
6016,"B3 Codo Milimétrico x Pulgada - 10MM X 1 x 1/4",20180415,5864,B3CO10-01BR,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-1-x-1-4,no,taxable,parent,,"Ancho (A) 10MM X 1
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6017,"B3 Codo Milimétrico x Pulgada - 10MM X 1,25 x 1/4",20180415,5864,B3CO10-02BR,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-125-x-1-4,no,taxable,parent,,"Ancho (A) 10MM X 1,25
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6018,"B3 Codo Milimétrico x Pulgada - 10MM X 1,50 x 1/4",20180415,5864,B3CO10-03BR,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-150-x-1-4,no,taxable,parent,,"Ancho (A) 10MM X 1,50
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6019,"B3 Codo Milimétrico x Pulgada - 10MM X 1 x 3/8",20180415,5864,B3CO10-04BR,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-1-x-3-8,no,taxable,parent,,"Ancho (A) 10MM X 1
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6020,"B3 Codo Milimétrico x Pulgada - 10MM X 1,25 x 3/8",20180415,5864,B3CO10-05BR,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-125-x-3-8,no,taxable,parent,,"Ancho (A) 10MM X 1,25
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6021,"B3 Codo Milimétrico x Pulgada - 10MM X 1,50 x 3/8",20180415,5864,B3CO10-06BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-10mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 10MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6022,"B3 Codo Milimétrico x Pulgada - 12MM X 1,50 x 1/4",20180415,5864,B3CO12-01BR,7.00,7.00,instock,7,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-12mm-x-150-x-1-4,no,taxable,parent,,"Ancho (A) 12MM X 1,50
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6023,"B3 Codo Milimétrico x Pulgada - 12MM X 1,50 x 3/8",20180415,5864,B3CO12-02BR,8.00,8.00,instock,8,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-12mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 12MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6024,"B3 Codo Milimétrico x Pulgada - 12MM X 1,25 x 1/2",20180415,5864,B3CO12-03BR,9.00,9.00,instock,9,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-12mm-x-125-x-1-2,no,taxable,parent,,"Ancho (A) 12MM X 1,25
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6025,"B3 Codo Milimétrico x Pulgada - 12MM X 1,50 x 1/2",20180415,5864,B3CO12-04BR,10.00,10.00,instock,10,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-12mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 12MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6026,"B3 Codo Milimétrico x Pulgada - 14MM X 1,25 x 1/4",20180415,5864,B3CO14-01BR,11.00,11.00,instock,11,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-125-x-1-4,no,taxable,parent,,"Ancho (A) 14MM X 1,25
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6027,"B3 Codo Milimétrico x Pulgada - 14MM X 1,50 x 1/4",20180415,5864,B3CO14-02BR,12.00,12.00,instock,12,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-150-x-1-4,no,taxable,parent,,"Ancho (A) 14MM X 1,50
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6028,"B3 Codo Milimétrico x Pulgada - 14MM X 1,25 x 3/8",20180415,5864,B3CO14-03BR,13.00,13.00,instock,13,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-125-x-3-8,no,taxable,parent,,"Ancho (A) 14MM X 1,25
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6029,"B3 Codo Milimétrico x Pulgada - 14MM X 1,50 x 3/8",20180415,5864,B3CO14-04BR,14.00,14.00,instock,14,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 14MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6030,"B3 Codo Milimétrico x Pulgada - 14MM X 1,25 x 1/2",20180415,5864,B3CO14-05BR,15.00,15.00,instock,15,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-125-x-1-2,no,taxable,parent,,"Ancho (A) 14MM X 1,25
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
